TimeUS,u_x,u_y,u_z
479044246,-0.008629,-0.003183,-0.000212
479064205,-0.008597,-0.003190,-0.000313
479084241,-0.008606,-0.003093,-0.000247
479104208,-0.008642,-0.002964,-0.000150
479124268,-0.008642,-0.002964,-0.000150
479144226,-0.008590,-0.002818,-0.000094
479164342,-0.008595,-0.002772,-0.000112
479184219,-0.008612,-0.002727,-0.000123
479184239,-0.008612,-0.002727,-0.000123
479204237,-0.008587,-0.002685,-0.000137
479224268,-0.008578,-0.002620,-0.000122
479244204,-0.008580,-0.002567,-0.000130
479264210,-0.008628,-0.002534,-0.000149
479284201,-0.008692,-0.002436,-0.000079
479304206,-0.008752,-0.002303,0.000033
479324219,-0.008733,-0.002318,-0.000038
479344220,-0.008743,-0.002311,-0.000097
479364203,-0.008778,-0.002131,0.000091
479384202,-0.008819,-0.002093,0.000064
479384214,-0.008819,-0.002093,0.000064
479404218,-0.008788,-0.002036,0.000067
479424238,-0.008760,-0.001874,0.000201
479444210,-0.008778,-0.001670,0.000379
479464203,-0.008819,-0.001744,0.000192
479484205,-0.008878,-0.001730,0.000136
479504202,-0.008934,-0.001680,0.000116
479524241,-0.008924,-0.001581,0.000190
479544212,-0.008918,-0.001540,0.000179
479564203,-0.008954,-0.001572,0.000062
479584198,-0.008913,-0.001511,0.000075
479584211,-0.008913,-0.001511,0.000075
479604214,-0.008889,-0.001453,0.000085
479624249,-0.008889,-0.001453,0.000085
479644230,-0.008876,-0.001308,0.000128
479664210,-0.008905,-0.001315,0.000035
479684223,-0.008947,-0.001263,0.000021
479704205,-0.008993,-0.001209,0.000009
479724215,-0.008993,-0.001209,0.000009
479744227,-0.009045,-0.001177,-0.000104
479764292,-0.009045,-0.001177,-0.000104
479784225,-0.009058,-0.001073,-0.000113
479784247,-0.009058,-0.001073,-0.000113
479804222,-0.009082,-0.000992,-0.000077
479824217,-0.009031,-0.000962,-0.000093
479844205,-0.009019,-0.000940,-0.000149
479864208,-0.009025,-0.000819,-0.000082
479884210,-0.009025,-0.000819,-0.000082
479904208,-0.009085,-0.000767,-0.000184
479924229,-0.009085,-0.000767,-0.000184
479944204,-0.009138,-0.000522,0.000009
479964211,-0.009174,-0.000375,0.000145
479984201,-0.009195,-0.000251,0.000276
479984214,-0.009195,-0.000251,0.000276
480004212,-0.009195,-0.000251,0.000276
480024216,-0.009251,-0.000262,0.000080
480044210,-0.009251,-0.000262,0.000080
480064204,-0.009261,-0.000188,0.000051
480084208,-0.009281,-0.000136,0.000052
480104197,-0.009301,-0.000084,0.000053
480124213,-0.009209,0.000003,0.000068
480144228,-0.009141,0.000146,0.000179
480164213,-0.009123,0.000215,0.000184
480184206,-0.009135,0.000264,0.000159
480184223,-0.009135,0.000264,0.000159
480204197,-0.009141,0.000317,0.000144
480224200,-0.009094,0.000335,0.000101
480244216,-0.009067,0.000366,0.000073
480264215,-0.009039,0.000413,0.000072
480284206,-0.009045,0.000420,0.000012
480304228,-0.009060,0.000465,0.000004
480324228,-0.009007,0.000526,0.000028
480344210,-0.008973,0.000543,0.000005
480364214,-0.008878,0.000564,0.000002
480384485,-0.008890,0.000633,-0.000001
480384535,-0.008890,0.000633,-0.000001
480404213,-0.008836,0.000669,0.000006
480424241,-0.008802,0.000760,0.000065
480444222,-0.008817,0.000767,-0.000012
480464205,-0.008824,0.000854,0.000024
480484181,-0.008827,0.000952,0.000097
480504204,-0.008844,0.001012,0.000115
480524248,-0.008886,0.001054,0.000096
480544247,-0.008841,0.001080,0.000102
480564210,-0.008841,0.001080,0.000102
480584221,-0.008856,0.001121,0.000022
480584247,-0.008856,0.001121,0.000022
480604203,-0.008876,0.001152,-0.000007
480624230,-0.008835,0.001148,-0.000045
480644206,-0.008809,0.001238,0.000037
480664603,-0.008798,0.001303,0.000076
480684222,-0.008814,0.001299,0.000001
480704203,-0.008836,0.001313,-0.000044
480724219,-0.008781,0.001365,-0.000004
480744249,-0.008781,0.001365,-0.000004
480764193,-0.008763,0.001549,0.000133
480784210,-0.008716,0.001648,0.000225
480784228,-0.008716,0.001648,0.000225
480804214,-0.008686,0.001711,0.000250
480824221,-0.008707,0.001681,0.000145
480844231,-0.008710,0.001736,0.000152
480864223,-0.008643,0.001800,0.000191
480884218,-0.008601,0.001829,0.000184
480904214,-0.008606,0.001820,0.000101
480924210,-0.008604,0.001876,0.000097
480944232,-0.008605,0.001980,0.000163
480964244,-0.008617,0.002045,0.000173
480984214,-0.008651,0.002085,0.000142
480984231,-0.008651,0.002085,0.000142
481004227,-0.008664,0.002201,0.000211
481024264,-0.008664,0.002201,0.000211
481044222,-0.008662,0.002366,0.000262
481064209,-0.008663,0.002388,0.000230
481084205,-0.008554,0.002379,0.000225
481104213,-0.008505,0.002424,0.000241
481124204,-0.008421,0.002437,0.000240
481144202,-0.008379,0.002435,0.000193
481164219,-0.008328,0.002501,0.000228
481184206,-0.008324,0.002543,0.000213
481184222,-0.008324,0.002543,0.000213
481204203,-0.008247,0.002585,0.000239
481224243,-0.008204,0.002613,0.000233
481244215,-0.008175,0.002679,0.000265
481264229,-0.008172,0.002724,0.000271
481284206,-0.008155,0.002822,0.000334
481304208,-0.008110,0.002849,0.000336
481324206,-0.008118,0.002834,0.000251
481344217,-0.008088,0.002906,0.000294
481364274,-0.008084,0.002968,0.000311
481384209,-0.008093,0.003051,0.000339
481384228,-0.008093,0.003051,0.000339
481404208,-0.008126,0.003111,0.000324
481424321,-0.008159,0.003185,0.000328
481444215,-0.008204,0.003251,0.000312
481464330,-0.008204,0.003251,0.000312
481484202,-0.008165,0.003330,0.000303
481504307,-0.008165,0.003330,0.000303
481524222,-0.008147,0.003404,0.000273
481544219,-0.008169,0.003440,0.000239
481564274,-0.008169,0.003440,0.000239
481584244,-0.008070,0.003495,0.000251
481584276,-0.008070,0.003495,0.000251
481604239,-0.008060,0.003542,0.000241
481624221,-0.008043,0.003593,0.000235
481644401,-0.008043,0.003593,0.000235
481664311,-0.007968,0.003692,0.000261
481684214,-0.007936,0.003722,0.000240
481704201,-0.007919,0.003732,0.000178
481724219,-0.007903,0.003790,0.000174
481744221,-0.007903,0.003790,0.000174
481764229,-0.007885,0.003829,0.000143
481784210,-0.007791,0.003885,0.000130
481784230,-0.007791,0.003885,0.000130
481804203,-0.007752,0.003912,0.000098
481824207,-0.007716,0.003985,0.000129
481844251,-0.007637,0.004013,0.000152
481864246,-0.007685,0.004057,0.000075
481884329,-0.007634,0.004099,0.000088
481904198,-0.007619,0.004132,0.000065
481924193,-0.007593,0.004197,0.000088
481944197,-0.007589,0.004270,0.000095
481964209,-0.007582,0.004348,0.000110
481984185,-0.007585,0.004423,0.000117
481984193,-0.007585,0.004423,0.000117
482004219,-0.007581,0.004490,0.000122
482024206,-0.007573,0.004566,0.000129
482044263,-0.007611,0.004598,0.000064
482064241,-0.007611,0.004598,0.000064
482084228,-0.007534,0.004732,0.000143
482104221,-0.007504,0.004780,0.000140
482124228,-0.007510,0.004827,0.000128
482144218,-0.007445,0.004822,0.000114
482164232,-0.007384,0.004846,0.000139
482184204,-0.007372,0.004864,0.000086
482184219,-0.007372,0.004864,0.000086
482204202,-0.007355,0.004908,0.000088
482224330,-0.007313,0.004986,0.000137
482244273,-0.007329,0.005026,0.000091
482264209,-0.007260,0.005033,0.000106
482284233,-0.007260,0.005033,0.000106
482304211,-0.007200,0.005090,0.000084
482324223,-0.007133,0.005081,0.000065
482344213,-0.007022,0.005049,0.000066
482364197,-0.007000,0.005087,0.000053
482384199,-0.006948,0.005102,0.000063
482384210,-0.006948,0.005102,0.000063
482404200,-0.006888,0.005111,0.000055
482424235,-0.006853,0.005134,0.000060
482444189,-0.006874,0.005237,0.000079
482464206,-0.006832,0.005287,0.000113
482484195,-0.006851,0.005300,0.000034
482504198,-0.006811,0.005367,0.000078
482524229,-0.006805,0.005432,0.000076
482544198,-0.006752,0.005448,0.000079
482564218,-0.006708,0.005472,0.000080
482584235,-0.006714,0.005472,0.000013
482584254,-0.006714,0.005472,0.000013
482604244,-0.006680,0.005533,0.000041
482624222,-0.006611,0.005543,0.000072
482644226,-0.006616,0.005534,-0.000006
482664220,-0.006571,0.005568,0.000004
482684209,-0.006565,0.005619,-0.000024
482704247,-0.006540,0.005701,0.000010
482724223,-0.006508,0.005671,-0.000049
482744210,-0.006470,0.005701,-0.000060
482764214,-0.006451,0.005737,-0.000077
482784228,-0.006413,0.005809,-0.000045
482784248,-0.006413,0.005809,-0.000045
482804231,-0.006324,0.005825,-0.000002
482824222,-0.006265,0.005843,0.000011
482844212,-0.006208,0.005897,0.000040
482864215,-0.006200,0.005948,0.000020
482884425,-0.006181,0.006029,0.000034
482904206,-0.006139,0.006114,0.000074
482924212,-0.006078,0.006151,0.000095
482944211,-0.006026,0.006201,0.000114
482964233,-0.005995,0.006261,0.000107
482984208,-0.006043,0.006290,-0.000002
482984228,-0.006043,0.006290,-0.000002
483004210,-0.006015,0.006370,-0.000001
483024215,-0.005939,0.006400,0.000006
483044263,-0.005939,0.006400,0.000006
483064217,-0.005743,0.006419,0.000095
483084204,-0.005686,0.006424,0.000096
483104207,-0.005652,0.006354,0.000005
483124193,-0.005609,0.006262,-0.000090
483144207,-0.005519,0.006255,-0.000066
483164202,-0.005433,0.006279,-0.000016
483184221,-0.005360,0.006304,0.000017
483184241,-0.005360,0.006304,0.000017
483204286,-0.005283,0.006345,0.000066
483224212,-0.005261,0.006370,0.000030
483244255,-0.005252,0.006424,0.000013
483264437,-0.005201,0.006419,0.000000
483284195,-0.005201,0.006419,0.000000
483304224,-0.005128,0.006482,-0.000018
483324216,-0.005070,0.006556,0.000019
483344238,-0.005036,0.006629,0.000033
483364243,-0.005021,0.006694,0.000011
483384204,-0.004955,0.006710,0.000041
483384218,-0.004955,0.006710,0.000041
483404202,-0.004905,0.006770,0.000065
483424214,-0.004902,0.006803,0.000021
483444210,-0.004901,0.006856,-0.000031
483464205,-0.004836,0.006962,0.000051
483484211,-0.004911,0.007015,-0.000078
483504276,-0.004911,0.007015,-0.000078
483524218,-0.004865,0.007115,-0.000108
483544215,-0.004845,0.007149,-0.000128
483564219,-0.004744,0.007139,-0.000054
483584212,-0.004720,0.007147,-0.000087
483584229,-0.004720,0.007147,-0.000087
483604202,-0.004654,0.007204,-0.000031
483624220,-0.004628,0.007250,-0.000036
483644207,-0.004613,0.007310,-0.000050
483664381,-0.004613,0.007310,-0.000050
483684199,-0.004555,0.007405,-0.000039
483704217,-0.004538,0.007412,-0.000069
483724202,-0.004508,0.007448,-0.000072
483744256,-0.004517,0.007487,-0.000126
483764211,-0.004501,0.007515,-0.000167
483784214,-0.004441,0.007479,-0.000174
483784237,-0.004441,0.007479,-0.000174
483804240,-0.004375,0.007469,-0.000162
483824221,-0.004332,0.007465,-0.000167
483844291,-0.004332,0.007465,-0.000167
483864218,-0.004177,0.007475,-0.000105
483884220,-0.004146,0.007471,-0.000136
483904213,-0.004135,0.007489,-0.000175
483924230,-0.004053,0.007531,-0.000130
483944215,-0.004018,0.007573,-0.000139
483964210,-0.004010,0.007631,-0.000172
483984286,-0.003942,0.007724,-0.000128
483984303,-0.003942,0.007724,-0.000128
484004224,-0.003858,0.007823,-0.000057
484024207,-0.003821,0.007896,-0.000056
484044654,-0.003774,0.007897,-0.000051
484064211,-0.003740,0.007925,-0.000064
484084204,-0.003691,0.007984,-0.000048
484104210,-0.003613,0.008045,0.000001
484124209,-0.003551,0.008038,0.000024
484144228,-0.003511,0.008044,0.000011
484164233,-0.003498,0.008065,-0.000038
484184206,-0.003460,0.008115,-0.000039
484184223,-0.003460,0.008115,-0.000039
484204212,-0.003406,0.008107,-0.000039
484224210,-0.003367,0.008110,-0.000045
484244231,-0.003301,0.008150,-0.000004
484264199,-0.003339,0.008172,-0.000105
484284214,-0.003262,0.008224,-0.000040
484304226,-0.003187,0.008260,0.000006
484324191,-0.003166,0.008227,-0.000035
484344242,-0.003159,0.008215,-0.000086
484364214,-0.003135,0.008207,-0.000121
484384212,-0.003094,0.008145,-0.000131
484384236,-0.003094,0.008145,-0.000131
484404206,-0.003094,0.008145,-0.000131
484424208,-0.002994,0.008131,-0.000109
484444233,-0.002961,0.008161,-0.000107
484464227,-0.002980,0.008187,-0.000187
484484203,-0.002893,0.008262,-0.000112
484504218,-0.002781,0.008340,-0.000006
484524218,-0.002806,0.008405,-0.000109
484544239,-0.002834,0.008396,-0.000210
484564218,-0.002834,0.008396,-0.000210
484584298,-0.002569,0.008370,0.000025
484584315,-0.002569,0.008370,0.000025
484604234,-0.002623,0.008348,-0.000102
484624221,-0.002640,0.008271,-0.000184
484644239,-0.002570,0.008243,-0.000145
484664208,-0.002570,0.008243,-0.000145
484684225,-0.002450,0.008177,-0.000148
484704440,-0.002368,0.008150,-0.000098
484724200,-0.002290,0.008137,-0.000057
484745100,-0.002290,0.008137,-0.000057
484764211,-0.002197,0.008076,-0.000006
484784239,-0.002260,0.007911,-0.000164
484784265,-0.002260,0.007911,-0.000164
484804239,-0.002153,0.007650,-0.000159
484824228,-0.002084,0.007496,-0.000142
484844226,-0.002000,0.007207,-0.000112
484864244,-0.002000,0.007207,-0.000112
484884242,-0.001830,0.006753,-0.000045
484904211,-0.001778,0.006498,-0.000025
484924199,-0.001738,0.006337,-0.000032
484944200,-0.001702,0.006258,-0.000033
484964207,-0.001662,0.006193,-0.000033
484984219,-0.001582,0.006177,0.000036
484984238,-0.001582,0.006177,0.000036
485004213,-0.001560,0.006204,0.000025
485024304,-0.001528,0.006271,0.000014
485044225,-0.001500,0.006306,0.000016
485064247,-0.001503,0.006308,-0.000022
485084216,-0.001455,0.006353,0.000015
485104213,-0.001434,0.006352,-0.000005
485124209,-0.001373,0.006411,0.000032
485144232,-0.001395,0.006494,-0.000037
485164216,-0.001329,0.006528,0.000012
485184219,-0.001297,0.006604,0.000011
485184236,-0.001297,0.006604,0.000011
485204217,-0.001320,0.006725,-0.000059
485224224,-0.001238,0.006853,0.000010
485244233,-0.001186,0.006907,0.000050
485264205,-0.001169,0.007012,0.000033
485284203,-0.001100,0.007152,0.000067
485304211,-0.001095,0.007297,0.000016
485324207,-0.001034,0.007364,0.000040
485344239,-0.000969,0.007456,0.000093
485364208,-0.000939,0.007574,0.000075
485384210,-0.000937,0.007617,0.000025
485384224,-0.000937,0.007617,0.000025
485404194,-0.000872,0.007682,0.000063
485424243,-0.000817,0.007765,0.000083
485444208,-0.000828,0.007892,-0.000016
485464216,-0.000763,0.008010,0.000011
485484212,-0.000662,0.008133,0.000086
485504199,-0.000627,0.008270,0.000057
485524210,-0.000613,0.008414,0.000001
485544248,-0.000555,0.008552,0.000006
485564213,-0.000499,0.008651,0.000010
485584214,-0.000462,0.008675,0.000003
485584232,-0.000462,0.008675,0.000003
485604204,-0.000362,0.008703,0.000088
485624205,-0.000294,0.008762,0.000099
485644224,-0.000270,0.008830,0.000053
485664405,-0.000190,0.008827,0.000097
485684229,-0.000119,0.008825,0.000139
485704242,-0.000119,0.008825,0.000139
485724237,-0.000020,0.008900,0.000116
485744312,-0.000020,0.008900,0.000116
485764227,0.000034,0.008865,0.000128
485784227,0.000085,0.008863,0.000129
485784247,0.000085,0.008863,0.000129
485804200,0.000193,0.008820,0.000167
485824215,0.000207,0.008740,0.000146
485844238,0.000227,0.008701,0.000121
485864226,0.000245,0.008625,0.000112
485884223,0.000280,0.008604,0.000109
485904201,0.000334,0.008611,0.000113
485924214,0.000334,0.008611,0.000113
485944223,0.000357,0.008524,0.000066
485964198,0.000384,0.008532,0.000044
485984215,0.000474,0.008547,0.000101
485984232,0.000474,0.008547,0.000101
486004217,0.000474,0.008547,0.000101
486024220,0.000543,0.008571,0.000059
486044251,0.000556,0.008583,0.000001
486064210,0.000591,0.008526,0.000019
486084215,0.000610,0.008493,-0.000002
486104210,0.000663,0.008488,-0.000000
486124198,0.000707,0.008422,0.000020
486144269,0.000707,0.008422,0.000020
486164250,0.000821,0.008389,0.000037
486184225,0.000877,0.008387,0.000047
486184241,0.000877,0.008387,0.000047
486204234,0.000877,0.008387,0.000047
486224212,0.000915,0.008296,-0.000008
486244230,0.000987,0.008293,0.000023
486264289,0.001034,0.008223,0.000045
486284259,0.001061,0.008205,0.000030
486304356,0.001037,0.008151,-0.000044
486324247,0.001068,0.008104,-0.000041
486344242,0.001068,0.008104,-0.000041
486364229,0.001141,0.007946,-0.000016
486384229,0.001148,0.007862,-0.000026
486384253,0.001148,0.007862,-0.000026
486404212,0.001143,0.007816,-0.000087
486424233,0.001191,0.007801,-0.000079
486444230,0.001208,0.007747,-0.000100
486464229,0.001317,0.007691,0.000011
486484223,0.001394,0.007691,0.000049
486504213,0.001443,0.007722,0.000035
486524205,0.001431,0.007702,-0.000033
486544233,0.001427,0.007643,-0.000055
486564406,0.001454,0.007540,-0.000024
486584216,0.001463,0.007502,-0.000043
486584248,0.001463,0.007502,-0.000043
486604204,0.001470,0.007512,-0.000090
486624217,0.001507,0.007540,-0.000119
486644212,0.001535,0.007500,-0.000118
486664194,0.001608,0.007495,-0.000068
486684228,0.001705,0.007511,-0.000013
486704218,0.001785,0.007518,0.000024
486724188,0.001882,0.007582,0.000073
486744197,0.001951,0.007602,0.000098
486764212,0.002012,0.007612,0.000116
486784466,0.002066,0.007636,0.000114
486784501,0.002066,0.007636,0.000114
486804229,0.002105,0.007690,0.000076
486824230,0.002175,0.007758,0.000065
486844240,0.002175,0.007758,0.000065
486864491,0.002291,0.007763,0.000095
486884217,0.002329,0.007823,0.000046
486904209,0.002416,0.007867,0.000061
486925474,0.002544,0.007900,0.000140
486944217,0.002544,0.007900,0.000140
486964207,0.002635,0.007947,0.000092
486984229,0.002697,0.007988,0.000085
486984247,0.002697,0.007988,0.000085
487004230,0.002760,0.008049,0.000071
487024220,0.002816,0.008102,0.000056
487044243,0.002866,0.008065,0.000095
487064223,0.002866,0.007990,0.000104
487084241,0.002887,0.007971,0.000099
487104202,0.002909,0.007983,0.000076
487124193,0.002901,0.007927,0.000060
487144224,0.002933,0.007908,0.000072
487164240,0.002931,0.007847,0.000064
487184222,0.002973,0.007802,0.000104
487184240,0.002973,0.007802,0.000104
487204213,0.003004,0.007792,0.000104
487224208,0.002984,0.007756,0.000058
487244207,0.003028,0.007725,0.000092
487264301,0.003029,0.007662,0.000092
487284221,0.003040,0.007605,0.000093
487304219,0.003112,0.007569,0.000140
487324367,0.003112,0.007569,0.000140
487344234,0.003174,0.007535,0.000173
487364210,0.003157,0.007443,0.000116
487384228,0.003108,0.007394,0.000041
487384261,0.003108,0.007394,0.000041
487404213,0.003137,0.007341,0.000046
487424282,0.003179,0.007311,0.000054
487444224,0.003238,0.007305,0.000055
487464229,0.003321,0.007313,0.000064
487484219,0.003375,0.007377,0.000001
487504234,0.003480,0.007410,0.000027
487524286,0.003480,0.007410,0.000027
487544218,0.003557,0.007358,0.000087
487564213,0.003659,0.007409,-0.000005
487584222,0.003710,0.007366,0.000013
487584244,0.003710,0.007366,0.000013
487604210,0.003751,0.007362,-0.000017
487624228,0.003803,0.007381,-0.000052
487644219,0.003803,0.007381,-0.000052
487664198,0.003989,0.007374,0.000000
487684206,0.004018,0.007340,-0.000016
487704201,0.004065,0.007327,-0.000026
487724239,0.004121,0.007333,-0.000047
487744201,0.004137,0.007301,-0.000062
487764200,0.004176,0.007277,-0.000090
487784201,0.004257,0.007264,-0.000064
487784214,0.004257,0.007264,-0.000064
487804212,0.004264,0.007222,-0.000087
487824242,0.004291,0.007201,-0.000124
487844213,0.004371,0.007161,-0.000067
487864205,0.004393,0.007089,-0.000059
487884204,0.004417,0.007077,-0.000094
487904259,0.004539,0.007121,-0.000111
487924207,0.004636,0.007142,-0.000123
487944245,0.004673,0.007114,-0.000127
487964219,0.004722,0.007106,-0.000141
487984294,0.004722,0.007106,-0.000141
487984340,0.004722,0.007106,-0.000141
488004259,0.004798,0.007077,-0.000145
488024248,0.004820,0.007037,-0.000158
