TimeUS,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
334624194,0.837355,-1.150067,2.018519,-0.334673,-0.242750,-0.000715,-0.077273,0.078728,0.008350
334824178,0.767730,-1.195793,2.016993,-0.354026,-0.223212,-0.004358,-0.081963,0.083056,0.001898
335024234,0.692569,-1.239167,2.015954,-0.379016,-0.208122,-0.004647,-0.092024,0.081045,0.001111
335224183,0.617301,-1.276230,2.014877,-0.390384,-0.182827,-0.005494,-0.084141,0.091400,-0.000396
335424194,0.541192,-1.308675,2.015663,-0.397938,-0.159026,0.000474,-0.074830,0.096725,0.006632
335624332,0.458953,-1.340152,2.016814,-0.413784,-0.144345,0.005651,-0.074488,0.091307,0.011712
335824193,0.381622,-1.363892,2.018241,-0.409109,-0.116736,0.008270,-0.053167,0.101475,0.012085
336024245,0.293620,-1.384151,2.018925,-0.434232,-0.093938,0.007938,-0.068875,0.103833,0.009589
336224238,0.207421,-1.397497,2.015720,-0.438647,-0.062805,-0.004289,-0.058164,0.114791,-0.005764
336424188,0.125008,-1.410562,2.019624,-0.430631,-0.045689,0.005842,-0.036690,0.109522,0.004868
336624260,0.038519,-1.417476,2.021296,-0.435622,-0.022232,0.006067,-0.033262,0.112189,0.002778
336824266,-0.045600,-1.417957,2.021654,-0.429228,0.005734,0.003280,-0.018599,0.118363,-0.001440
337024206,-0.132504,-1.416152,2.025121,-0.436843,0.024527,0.010974,-0.024223,0.113010,0.007214
337224231,-0.219396,-1.409134,2.028047,-0.439438,0.046844,0.014102,-0.022093,0.112790,0.009053
337424185,-0.303061,-1.393579,2.027639,-0.431239,0.081667,0.005052,-0.008792,0.126946,-0.003635
337624179,-0.388953,-1.374519,2.029061,-0.429067,0.106918,0.005890,-0.003436,0.126308,-0.001764
337824332,-0.468274,-1.352963,2.030050,-0.411693,0.124702,0.006083,0.015739,0.117658,-0.000546
338024209,-0.553045,-1.327017,2.032156,-0.417126,0.144857,0.008238,0.005991,0.114289,0.001705
338224356,-0.632751,-1.294539,2.030040,-0.401676,0.169706,-0.001944,0.021752,0.115838,-0.009549
338424282,-0.710291,-1.257218,2.029434,-0.389003,0.195326,-0.003518,0.031515,0.118225,-0.008930
338624352,-0.784156,-1.216656,2.031635,-0.372105,0.216688,0.002034,0.043846,0.115863,-0.001914
338824543,-0.857184,-1.170650,2.033298,-0.360648,0.240776,0.004492,0.047135,0.116962,0.000613
339024256,-0.922518,-1.124072,2.034765,-0.334776,0.252940,0.006299,0.065163,0.104557,0.002523
339224320,-0.987217,-1.072120,2.035659,-0.319023,0.271825,0.005270,0.068065,0.102416,0.000613
339424217,-1.049433,-1.016154,2.036355,-0.305995,0.292400,0.003930,0.066621,0.103471,-0.001304
339624239,-1.109070,-0.954979,2.036584,-0.289534,0.313240,0.001331,0.071644,0.102593,-0.004422
339824183,-1.163051,-0.894590,2.038755,-0.268125,0.322548,0.005191,0.079353,0.091115,0.000088
340024177,-1.218712,-0.823707,2.040779,-0.263245,0.354321,0.008078,0.066892,0.106268,0.003312
340224237,-1.270016,-0.751524,2.043766,-0.248491,0.371320,0.012546,0.068644,0.100885,0.007548
340424183,-1.313754,-0.678865,2.044858,-0.221851,0.381120,0.009571,0.082621,0.089506,0.002669
340624209,-1.352215,-0.602359,2.043268,-0.192888,0.393974,0.000155,0.096408,0.083430,-0.008030
340824178,-1.387510,-0.521702,2.040556,-0.168726,0.410898,-0.009874,0.101606,0.084545,-0.017947
341024169,-1.422571,-0.440360,2.043651,-0.156821,0.421709,0.000265,0.093202,0.078593,-0.004141
341224192,-1.449660,-0.359880,2.043689,-0.131884,0.422992,-0.000100,0.099686,0.063565,-0.003473
341424185,-1.470649,-0.275816,2.041536,-0.102044,0.430693,-0.006726,0.110428,0.058631,-0.009972
341625030,-1.488596,-0.188450,2.040798,-0.078297,0.438576,-0.006317,0.112006,0.053553,-0.007239
341824167,-1.501135,-0.104234,2.039978,-0.053443,0.436601,-0.006230,0.114904,0.039262,-0.005661
342024167,-1.509418,-0.015880,2.040639,-0.029765,0.442471,-0.001336,0.115204,0.037383,0.001116
342224194,-1.511944,0.070157,2.042059,-0.003731,0.441347,0.004112,0.118216,0.028817,0.007148
342424186,-1.506916,0.160179,2.041674,0.029512,0.451805,0.001928,0.128597,0.034823,0.003378
342624175,-1.495258,0.250953,2.039490,0.063606,0.456857,-0.004235,0.137301,0.031947,-0.003691
342824230,-1.479553,0.341026,2.039600,0.091121,0.456688,-0.001433,0.136858,0.024714,0.000616
343024188,-1.460458,0.425347,2.039443,0.113347,0.439761,-0.001589,0.131372,0.000564,-0.000105
343224171,-1.438943,0.503422,2.040627,0.129060,0.411563,0.002417,0.119970,-0.030402,0.004155
343424506,-1.411890,0.583766,2.042818,0.150377,0.400477,0.006711,0.117571,-0.035581,0.007150
343624176,-1.377716,0.662807,2.041646,0.178703,0.391085,-0.000070,0.122649,-0.039173,-0.002211
343824196,-1.338686,0.735619,2.037634,0.206803,0.370170,-0.013230,0.127483,-0.053045,-0.017135
344024191,-1.301419,0.813664,2.044339,0.214598,0.374091,0.009334,0.109052,-0.037184,0.010025
344224181,-1.255730,0.883292,2.040270,0.237359,0.354321,-0.004865,0.109588,-0.050391,-0.006744
344424166,-1.204808,0.946907,2.032289,0.263600,0.322985,-0.029331,0.115168,-0.075509,-0.034630
344624207,-1.158083,1.011110,2.035421,0.262823,0.311863,-0.007771,0.089257,-0.070173,-0.002944
344824179,-1.102720,1.074485,2.035389,0.284839,0.304841,-0.004754,0.094620,-0.062467,0.000377
345024182,-1.039642,1.136680,2.033141,0.312283,0.295489,-0.008272,0.103042,-0.059303,-0.003537
345224309,-0.973130,1.180258,2.016598,0.339549,0.241113,-0.053635,0.111271,-0.106345,-0.053883
345424188,-0.914310,1.237956,2.029882,0.334095,0.251205,0.001214,0.083999,-0.073248,0.013895
345624198,-0.843835,1.289219,2.031945,0.354253,0.242477,0.008522,0.086094,-0.067599,0.018921
345824219,-0.772099,1.339019,2.038294,0.369413,0.233286,0.020386,0.084643,-0.064654,0.024801
346024191,-0.691171,1.374467,2.028378,0.401807,0.195474,-0.012002,0.101638,-0.089520,-0.013272
346224178,-0.612215,1.409116,2.026100,0.412582,0.170340,-0.013031,0.091381,-0.097166,-0.011126
346424225,-0.531304,1.442878,2.027790,0.421009,0.155009,-0.002627,0.080747,-0.092959,0.002490
346624209,-0.451105,1.470910,2.029649,0.418469,0.131977,0.003912,0.058598,-0.098653,0.008657
346824197,-0.368858,1.488566,2.023023,0.423948,0.094425,-0.015339,0.052590,-0.117093,-0.013784
347024196,-0.284784,1.509843,2.027227,0.430011,0.084192,0.003294,0.048120,-0.102889,0.009514
347224168,-0.201363,1.524628,2.032247,0.431146,0.063509,0.016197,0.039882,-0.103093,0.020977
347424181,-0.116150,1.534081,2.035330,0.434662,0.040163,0.019572,0.035528,-0.105641,0.020615
347624189,-0.031554,1.531039,2.028611,0.429624,-0.008890,-0.010428,0.021290,-0.137360,-0.018415
347824184,0.055702,1.531651,2.034635,0.437354,-0.022897,0.008168,0.025645,-0.123461,0.004628
348024185,0.143822,1.527771,2.040062,0.443627,-0.037792,0.020745,0.027384,-0.112247,0.018086
348224163,0.228354,1.540903,2.072126,0.435095,-0.005083,0.089946,0.011713,-0.059543,0.080121
348424200,0.308122,1.502410,2.043712,0.417187,-0.117256,-0.026576,-0.009683,-0.167032,-0.061902
348624187,0.392064,1.474549,2.035817,0.415307,-0.151251,-0.040073,-0.010861,-0.166083,-0.061368
348824178,0.472547,1.450858,2.038497,0.407761,-0.155769,-0.017113,-0.015798,-0.134461,-0.022132
349024173,0.557702,1.421597,2.043428,0.414918,-0.170588,0.001867,-0.004900,-0.121986,0.002275
349224188,0.636750,1.385120,2.041974,0.404005,-0.195379,-0.003301,-0.015023,-0.122856,-0.004061
349424151,0.711817,1.344969,2.043354,0.385617,-0.216254,0.002066,-0.031733,-0.118985,0.002789
349624198,0.783559,1.300187,2.046572,0.362977,-0.236071,0.010097,-0.051085,-0.113672,0.010693
349824295,0.845642,1.254718,2.048638,0.326834,-0.248603,0.010924,-0.078627,-0.103403,0.008664
350024196,0.909048,1.205571,2.052678,0.311909,-0.262948,0.017359,-0.076455,-0.097297,0.013737
350224195,0.974069,1.147780,2.052306,0.308684,-0.291444,0.008800,-0.063089,-0.107043,0.001672
350424167,1.036600,1.087151,2.052540,0.300814,-0.313528,0.003803,-0.058620,-0.107865,-0.004718
350624189,1.094540,1.022918,2.053108,0.285013,-0.332246,0.002472,-0.063811,-0.104030,-0.005220
350824167,1.149004,0.956381,2.054777,0.268758,-0.346764,0.005722,-0.067534,-0.096760,-0.000091
351024179,1.199775,0.882362,2.054784,0.250906,-0.374232,0.002695,-0.072085,-0.105791,-0.003194
351224170,1.243009,0.811525,2.055575,0.221308,-0.378958,0.002539,-0.088287,-0.088600,-0.002976
351424200,1.283844,0.735366,2.056265,0.199944,-0.392194,0.004329,-0.091224,-0.083806,0.000830
351624193,1.318770,0.655222,2.053421,0.172433,-0.406330,-0.004858,-0.101373,-0.079109,-0.008534
351824161,1.350820,0.572894,2.050888,0.151410,-0.420912,-0.009745,-0.101963,-0.077871,-0.011517
352024199,1.379374,0.491138,2.052065,0.132661,-0.425896,-0.001831,-0.099608,-0.066833,0.000131
352224169,1.399624,0.410658,2.048570,0.098874,-0.419238,-0.011390,-0.114769,-0.045038,-0.010777
352424179,1.416691,0.325020,2.045949,0.074545,-0.430552,-0.014589,-0.116399,-0.047406,-0.012365
352624165,1.431403,0.238595,2.046879,0.057162,-0.438396,-0.005476,-0.110103,-0.045727,0.000192
352824254,1.438102,0.154162,2.043840,0.028322,-0.433217,-0.009912,-0.116988,-0.029395,-0.004020
353024168,1.440901,0.068004,2.042032,0.003798,-0.436813,-0.009502,-0.117959,-0.027406,-0.002357
353224165,1.439167,-0.017295,2.041534,-0.020376,-0.435052,-0.006163,-0.118711,-0.019657,0.001614
353424180,1.433977,-0.098180,2.042476,-0.039659,-0.417001,0.001439,-0.113009,0.005181,0.010357
353624171,1.423073,-0.178780,2.041416,-0.064090,-0.408970,-0.000499,-0.114871,0.012397,0.006245
353824170,1.405706,-0.263488,2.037912,-0.092966,-0.415864,-0.008383,-0.120971,0.001958,-0.003107
354024212,1.384561,-0.350110,2.038274,-0.117667,-0.425541,-0.002774,-0.121622,-0.009851,0.003858
354224184,1.359458,-0.428498,2.036965,-0.139645,-0.408364,-0.004404,-0.119145,0.010618,0.001224
354424166,1.329158,-0.507408,2.034574,-0.163611,-0.399321,-0.008279,-0.119427,0.017915,-0.003102
354624261,1.293376,-0.587498,2.033365,-0.188398,-0.394053,-0.007767,-0.119989,0.020626,-0.002104
354824186,1.251742,-0.663732,2.029926,-0.217138,-0.383873,-0.013764,-0.125378,0.027166,-0.008427
355024222,1.207948,-0.737803,2.028764,-0.236199,-0.372664,-0.010343,-0.118884,0.033163,-0.002783
355224196,1.161925,-0.807574,2.027280,-0.248541,-0.352268,-0.008751,-0.106250,0.047838,-0.000244
355424163,1.115640,-0.868304,2.025120,-0.253084,-0.317373,-0.009510,-0.087415,0.075691,-0.000704
355624167,1.062432,-0.932388,2.024305,-0.272827,-0.307765,-0.006520,-0.089764,0.070036,0.002705
355824243,1.002173,-0.993142,2.021749,-0.301208,-0.294022,-0.010086,-0.101368,0.069592,-0.002083
356024187,0.938829,-1.052077,2.023184,-0.325281,-0.284798,-0.001101,-0.106007,0.064226,0.007808
356224185,0.873406,-1.106823,2.024182,-0.341737,-0.269814,0.003676,-0.100996,0.066189,0.011473
356424207,0.806280,-1.157307,2.025258,-0.351546,-0.249504,0.006346,-0.089680,0.073584,0.011914
356624164,0.734001,-1.204903,2.025987,-0.368723,-0.232041,0.006985,-0.088013,0.076820,0.010344
356824179,0.659971,-1.245341,2.024694,-0.382033,-0.204262,0.001307,-0.083263,0.090198,0.002259
357024181,0.577961,-1.285033,2.025263,-0.407282,-0.185289,0.000812,-0.092615,0.091600,0.000093
357224190,0.505194,-1.317790,2.028527,-0.396451,-0.160010,0.009256,-0.061477,0.098817,0.009027
357424168,0.427392,-1.344285,2.027890,-0.400394,-0.130311,0.004000,-0.051990,0.109551,0.001697
357624200,0.345113,-1.368869,2.029122,-0.413214,-0.109720,0.004946,-0.054028,0.108624,0.001959
357824220,0.259641,-1.389103,2.032737,-0.429888,-0.088863,0.012233,-0.061147,0.107904,0.009193
358024180,0.171309,-1.402035,2.031687,-0.446276,-0.060333,0.004166,-0.066248,0.114961,-0.001145
358224162,0.094077,-1.412428,2.033842,-0.422033,-0.039890,0.008329,-0.025666,0.111598,0.004111
358424185,0.009242,-1.419711,2.036892,-0.426990,-0.022093,0.013380,-0.025968,0.106410,0.009110
358624168,-0.077168,-1.419092,2.035753,-0.432228,0.007499,0.003864,-0.025090,0.115494,-0.003228
358824175,-0.159564,-1.416178,2.038217,-0.424630,0.027913,0.008756,-0.011581,0.112456,0.003219
359024168,-0.248525,-1.404475,2.038077,-0.437243,0.061830,0.003423,-0.022824,0.125156,-0.003582
359224183,-0.329212,-1.389179,2.038157,-0.421500,0.089125,-0.000389,-0.000895,0.128319,-0.007998
359424166,-0.409872,-1.369314,2.037215,-0.410470,0.113886,-0.005275,0.011853,0.127761,-0.012475
359624175,-0.494197,-1.345960,2.038742,-0.411989,0.132634,0.000760,0.008407,0.119613,-0.002838
359824179,-0.573277,-1.318430,2.039116,-0.401228,0.152899,0.000554,0.018365,0.115830,-0.002735
360024177,-0.653078,-1.283911,2.039417,-0.398797,0.181523,0.000913,0.015988,0.122371,-0.001599
360224203,-0.731337,-1.243742,2.040135,-0.389654,0.209924,0.001071,0.023139,0.126835,-0.001827
360424239,-0.809090,-1.198816,2.042560,-0.386886,0.236450,0.007532,0.020376,0.128090,0.005937
360624209,-0.879948,-1.152194,2.043270,-0.363257,0.252452,0.004838,0.043177,0.117307,0.000844
360824202,-0.945571,-1.103389,2.044797,-0.336874,0.264698,0.006269,0.062077,0.105500,0.002026
361024189,-1.009472,-1.048081,2.044185,-0.319858,0.287575,0.001514,0.065962,0.108121,-0.003450
361224163,-1.069256,-0.990414,2.044478,-0.298386,0.303942,0.000662,0.075058,0.102738,-0.003868
361424219,-1.126957,-0.929447,2.046269,-0.279062,0.317050,0.003659,0.080006,0.094351,-0.000531
361624206,-1.184884,-0.860744,2.045284,-0.273352,0.345043,-0.001027,0.069005,0.103907,-0.005361
361824183,-1.235864,-0.793440,2.044886,-0.252895,0.354665,-0.001910,0.076352,0.091433,-0.004867
362024218,-1.283809,-0.721354,2.044342,-0.234667,0.372040,-0.003629,0.079443,0.091154,-0.006095
362224201,-1.324441,-0.650457,2.043207,-0.205239,0.375420,-0.005982,0.094311,0.075236,-0.007607
362424167,-1.366019,-0.572363,2.045839,-0.193858,0.394587,0.005026,0.085730,0.079619,0.006876
362624209,-1.399307,-0.491623,2.045180,-0.165380,0.408161,0.002530,0.097762,0.075980,0.003523
362824190,-1.427843,-0.412239,2.046458,-0.138139,0.412142,0.004972,0.106370,0.063447,0.005230
363024189,-1.454164,-0.323092,2.048905,-0.118838,0.439764,0.009667,0.104477,0.079268,0.009082
363224197,-1.471955,-0.238664,2.049210,-0.086488,0.438572,0.006524,0.116264,0.060961,0.003785
363424189,-1.484949,-0.157349,2.048922,-0.057093,0.429134,0.001601,0.123303,0.037430,-0.003033
363624178,-1.495894,-0.070869,2.048699,-0.038030,0.434449,0.000018,0.117277,0.033737,-0.003849
363824234,-1.500391,0.017035,2.045861,-0.012107,0.441008,-0.008686,0.119909,0.033578,-0.012525
364024281,-1.501735,0.103026,2.045533,0.007218,0.440585,-0.005174,0.114217,0.026525,-0.005096
364224177,-1.497734,0.186597,2.045224,0.030804,0.431174,-0.003440,0.115037,0.010287,-0.001859
364424174,-1.487477,0.275053,2.045158,0.059000,0.439151,-0.001557,0.120759,0.016894,0.000871
364624175,-1.471587,0.359988,2.045074,0.087276,0.429745,-0.000776,0.124780,0.001216,0.001534
364824233,-1.455303,0.422808,2.043991,0.100639,0.360479,-0.003168,0.111381,-0.075872,-0.001417
365024222,-1.439219,0.475550,2.044108,0.106272,0.299579,-0.001307,0.094048,-0.122073,0.000889
365224356,-1.413540,0.554724,2.043834,0.132838,0.337246,-0.001858,0.102854,-0.054290,-0.000357
365424167,-1.383344,0.638249,2.045390,0.157239,0.374483,0.004348,0.106584,-0.002327,0.007043
365624209,-1.345708,0.719064,2.043684,0.188239,0.388207,-0.000665,0.116112,0.012288,0.000915
365824183,-1.302900,0.796627,2.042114,0.219444,0.389931,-0.004222,0.124738,0.011594,-0.002895
366024192,-1.277128,0.866776,2.060682,0.178214,0.373231,0.062007,0.047150,-0.006262,0.078215
366224192,-1.222225,0.927476,2.043408,0.237265,0.332185,-0.008339,0.100077,-0.048904,-0.013697
366424189,-1.169321,0.991634,2.037689,0.267426,0.319563,-0.021372,0.111385,-0.051398,-0.024622
366624199,-1.110659,1.056310,2.033031,0.294590,0.314528,-0.021651,0.114204,-0.045494,-0.016392
366824185,-1.054190,1.120252,2.038883,0.303616,0.308603,0.003169,0.099282,-0.042948,0.013086
367024178,-0.989326,1.178503,2.038048,0.329347,0.292053,0.000593,0.105775,-0.051578,0.007248
367224155,-0.924628,1.232250,2.038402,0.341422,0.272236,0.002568,0.096119,-0.061317,0.008003
367424170,-0.855328,1.279072,2.035079,0.357051,0.244061,-0.003614,0.091522,-0.077151,0.001907
367624165,-0.783054,1.326329,2.037772,0.371292,0.226308,0.004433,0.087092,-0.080305,0.008977
367824475,-0.710851,1.366855,2.038834,0.377212,0.201082,0.006594,0.074283,-0.090305,0.009612
368024167,-0.630812,1.402581,2.036746,0.397122,0.167248,-0.009030,0.080304,-0.110274,-0.014236
368224191,-0.553173,1.435578,2.039550,0.403869,0.150914,0.002867,0.070736,-0.103233,0.002457
368424166,-0.474110,1.464411,2.044313,0.409188,0.133160,0.016141,0.061166,-0.099523,0.017029
368624196,-0.392397,1.481004,2.040523,0.417141,0.088189,-0.004029,0.056181,-0.128365,-0.010521
368824238,-0.310857,1.511915,2.065603,0.416685,0.110982,0.076423,0.041878,-0.072696,0.085504
369024191,-0.221007,1.520844,2.052537,0.442192,0.064186,0.010290,0.061068,-0.106808,-0.003406
369224188,-0.137519,1.526989,2.048132,0.436778,0.031238,-0.006199,0.041853,-0.118491,-0.019012
369424184,-0.052173,1.530461,2.048224,0.434866,0.006356,-0.004739,0.030015,-0.119558,-0.012993
369624212,0.034422,1.527407,2.047265,0.436660,-0.022109,-0.005538,0.024471,-0.123866,-0.010294
369824195,0.118347,1.521554,2.048098,0.429960,-0.044288,-0.001994,0.011466,-0.121319,-0.004552
370024167,0.203227,1.508557,2.046836,0.425569,-0.074361,-0.006834,0.004643,-0.128026,-0.009978
370224204,0.283799,1.495334,2.054548,0.412195,-0.090849,0.011962,-0.011716,-0.120070,0.008725
370424165,0.366628,1.475052,2.049763,0.410831,-0.113404,-0.006015,-0.011202,-0.118077,-0.011986
370624189,0.450546,1.450130,2.048081,0.410662,-0.136169,-0.009322,-0.009900,-0.116908,-0.013136
370824205,0.529444,1.420501,2.045800,0.401319,-0.159725,-0.011719,-0.017114,-0.117092,-0.012444
371024186,0.611529,1.384410,2.044420,0.404147,-0.188452,-0.010698,-0.010246,-0.122979,-0.008569
371224181,0.686391,1.345691,2.043936,0.385651,-0.209351,-0.007080,-0.028093,-0.119252,-0.002664
371424211,0.752063,1.306061,2.043451,0.347224,-0.219138,-0.005181,-0.065019,-0.103334,-0.000250
371624164,0.819239,1.261820,2.042634,0.331759,-0.235266,-0.004967,-0.067488,-0.098512,-0.000210
371824254,0.889387,1.210158,2.041491,0.331570,-0.262088,-0.005832,-0.053179,-0.106308,-0.001384
372024201,0.956228,1.154223,2.040059,0.326688,-0.288024,-0.006681,-0.046152,-0.111829,-0.001931
372224178,1.017885,1.098264,2.040811,0.310308,-0.299813,-0.000771,-0.053456,-0.100634,0.005092
372424182,1.077954,1.035851,2.039618,0.297445,-0.321525,-0.002709,-0.055488,-0.102609,0.002086
372624237,1.132990,0.968833,2.037188,0.275644,-0.341640,-0.006648,-0.067670,-0.100842,-0.001895
372824177,1.182375,0.901206,2.037439,0.249931,-0.355019,-0.002974,-0.080764,-0.094052,0.002120
373024186,1.229821,0.828435,2.039147,0.229940,-0.372495,0.003812,-0.084188,-0.093392,0.008991
373224208,1.269032,0.755286,2.038208,0.199416,-0.381538,0.001435,-0.098582,-0.082551,0.005218
373424185,1.306478,0.676327,2.037508,0.179419,-0.400863,0.000534,-0.098149,-0.085591,0.003926
373624363,1.339875,0.596451,2.036132,0.156233,-0.409705,-0.004210,-0.102375,-0.076298,-0.002882
373824618,1.367672,0.521608,2.036688,0.131917,-0.401644,-0.000849,-0.106351,-0.051812,0.001291
374024226,1.391751,0.440098,2.035583,0.110754,-0.413946,-0.003335,-0.105997,-0.054656,-0.001718
374224248,1.411192,0.363345,2.035593,0.087183,-0.403540,-0.002053,-0.108532,-0.031736,-0.000227
374424401,1.425681,0.280139,2.033796,0.062794,-0.413753,-0.005671,-0.111700,-0.035183,-0.003884
374624207,1.437223,0.194733,2.035475,0.043520,-0.424815,0.001658,-0.108696,-0.038398,0.004831
374824186,1.441100,0.110072,2.034205,0.013921,-0.426090,-0.002098,-0.116890,-0.030968,-0.000209
375024225,1.442815,0.021338,2.036093,-0.006092,-0.441244,0.003797,-0.113375,-0.041205,0.005850
375224172,1.437472,-0.063623,2.034357,-0.034444,-0.436804,-0.003150,-0.119840,-0.026748,-0.003475
375424172,1.429053,-0.150173,2.035619,-0.056445,-0.438565,0.001199,-0.118028,-0.022985,0.001667
375624271,1.414423,-0.237543,2.034534,-0.082657,-0.439167,-0.002609,-0.120739,-0.017582,-0.003043
375824644,1.395003,-0.323175,2.035117,-0.108575,-0.434982,-0.000473,-0.122961,-0.008847,-0.000458
376024187,1.370010,-0.406718,2.034902,-0.135735,-0.427861,-0.000558,-0.125941,-0.000142,-0.000256
376224177,1.341405,-0.487867,2.036629,-0.158081,-0.416447,0.005065,-0.122970,0.011525,0.006212
376424313,1.308593,-0.566589,2.039622,-0.179107,-0.400812,0.011006,-0.119140,0.026643,0.010901
376624186,1.268239,-0.644214,2.039492,-0.207460,-0.387230,0.006414,-0.123314,0.035913,0.003857
376824194,1.227095,-0.721531,2.043383,-0.224366,-0.381864,0.014007,-0.115019,0.033897,0.011008
